               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,    metrics/fish_mAP,metrics/jellyfish_mAP, metrics/penguin_mAP,  metrics/puffin_mAP,   metrics/shark_mAP,metrics/starfish_mAP,metrics/stingray_mAP, metrics/fish_mAP_50,metrics/jellyfish_mAP_50,metrics/penguin_mAP_50,metrics/puffin_mAP_50,metrics/shark_mAP_50,metrics/starfish_mAP_50,metrics/stingray_mAP_50
                 233,            0.018549,           0.0029728,          0.00067873,             0.81844,              0.7666,             0.79549,             0.49992,            0.036663,           0.0052864,           0.0054112,            0.002344,            0.002344,            0.002344,             0.49567,             0.59666,             0.34539,             0.34918,             0.50064,             0.62949,             0.58239,             0.84973,             0.95303,              0.7584,             0.63718,             0.73125,             0.81725,             0.82155
                 234,            0.018696,           0.0031266,          0.00078956,             0.82717,              0.7546,             0.79304,              0.4995,            0.036671,            0.005271,            0.005378,            0.002311,            0.002311,            0.002311,              0.4978,             0.57441,             0.34838,             0.35036,             0.51681,             0.62891,             0.57982,             0.85204,             0.95034,             0.74924,             0.63125,             0.73566,              0.8172,             0.81559
                 235,            0.018297,           0.0032512,          0.00059415,              0.8031,             0.77276,             0.79802,             0.49595,            0.036632,            0.005299,           0.0053125,            0.002278,            0.002278,            0.002278,             0.49691,             0.56562,             0.34309,             0.34842,             0.53353,             0.61245,             0.57163,             0.85815,             0.94454,             0.74248,               0.637,             0.78449,             0.81711,             0.80236
                 236,            0.017713,           0.0029756,          0.00067043,             0.80997,             0.78273,             0.79984,             0.50044,             0.03654,             0.00529,           0.0053408,            0.002245,            0.002245,            0.002245,             0.50112,             0.56983,             0.35287,             0.35822,             0.53197,             0.61295,             0.57612,             0.86041,             0.94002,             0.75672,             0.64172,              0.7855,              0.8152,             0.79932
                 237,             0.01876,           0.0031479,          0.00063034,             0.82324,             0.76356,             0.80066,             0.50316,            0.036831,           0.0052788,           0.0053395,            0.002212,            0.002212,            0.002212,             0.50191,             0.55904,             0.34847,               0.364,             0.54231,              0.6191,             0.58728,             0.85774,             0.94025,             0.74765,             0.65116,             0.79408,             0.81502,             0.79873
                 238,            0.018617,           0.0030809,          0.00055904,             0.84081,             0.75966,             0.80363,             0.50067,            0.036665,           0.0052938,           0.0051766,            0.002179,            0.002179,            0.002179,             0.49539,             0.58066,             0.34895,             0.35807,             0.52452,              0.6208,             0.57633,             0.85559,             0.94446,              0.7649,              0.6466,             0.80068,             0.81533,             0.79783
                 239,            0.018025,           0.0029736,          0.00062019,             0.84116,             0.76911,             0.80645,             0.50169,            0.036843,           0.0052881,           0.0052013,            0.002146,            0.002146,            0.002146,             0.49548,              0.5672,             0.35773,             0.35204,             0.53537,             0.62498,             0.57902,             0.85622,             0.94764,             0.76014,              0.6508,             0.80185,             0.82021,             0.80831
                 240,            0.019076,           0.0031351,          0.00058055,             0.81669,              0.7777,             0.80156,             0.49914,            0.037138,           0.0053391,           0.0052631,            0.002113,            0.002113,            0.002113,             0.49218,             0.57674,              0.3451,             0.35294,             0.52664,             0.60653,             0.59387,             0.85214,             0.94694,             0.72266,             0.65334,             0.80391,             0.82171,             0.81024
                 241,            0.018248,           0.0031072,          0.00063434,             0.82218,             0.78104,             0.80462,             0.49945,            0.037172,           0.0053478,           0.0053195,             0.00208,             0.00208,             0.00208,             0.49288,             0.57099,             0.34774,             0.34086,             0.53113,             0.62545,              0.5871,             0.85316,              0.9466,              0.7553,              0.6272,             0.80718,             0.82358,             0.81935
                 242,            0.017621,           0.0029339,          0.00066987,             0.81602,             0.77973,             0.80201,             0.49832,            0.037042,           0.0053242,             0.00536,            0.002047,            0.002047,            0.002047,             0.49333,              0.5674,             0.34642,             0.34406,             0.54142,             0.61816,             0.57746,             0.85174,             0.94444,             0.73729,             0.63216,             0.80278,              0.8255,             0.82013
                 243,            0.017537,           0.0027465,          0.00050547,              0.8054,             0.78853,             0.80067,             0.49961,            0.036944,           0.0053225,           0.0052692,            0.002014,            0.002014,            0.002014,             0.49579,             0.57224,             0.34489,               0.344,              0.5354,             0.62377,             0.58117,             0.85253,             0.94462,             0.73367,             0.63566,             0.80141,             0.82361,             0.81322
                 244,            0.017841,           0.0029762,          0.00056764,             0.83893,              0.7566,              0.8016,             0.49666,            0.036975,           0.0053427,             0.00534,            0.001981,            0.001981,            0.001981,             0.49997,             0.57519,             0.34265,             0.34421,             0.52443,             0.60672,             0.58345,               0.856,             0.95095,             0.74753,             0.63559,             0.79421,             0.81909,              0.8078
                 245,            0.017408,           0.0028468,          0.00056574,             0.84569,             0.74456,             0.80019,             0.49526,            0.036903,           0.0053617,           0.0055595,            0.001948,            0.001948,            0.001948,             0.50215,             0.56884,             0.34672,             0.35266,              0.5035,             0.62273,              0.5702,             0.85829,             0.95076,             0.73433,             0.64402,             0.78781,             0.81707,             0.80906
                 246,            0.017954,           0.0027784,          0.00069314,             0.82554,             0.76293,             0.79722,             0.49464,            0.037058,           0.0053436,           0.0057323,            0.001915,            0.001915,            0.001915,             0.49782,             0.57262,             0.34597,             0.34176,             0.51555,             0.61697,             0.57182,             0.85717,             0.94892,             0.73355,             0.63793,             0.79081,             0.81509,             0.79711
                 247,            0.017642,           0.0029064,          0.00062372,             0.85217,              0.7443,             0.79763,             0.50158,            0.037121,           0.0053419,           0.0057047,            0.001882,            0.001882,            0.001882,             0.49841,             0.57902,             0.35256,             0.34829,             0.51542,             0.63504,             0.58229,             0.85417,             0.95125,             0.73433,             0.62224,             0.79561,             0.81709,              0.8087
                 248,            0.017704,           0.0029843,          0.00054895,             0.81703,              0.7751,             0.79909,             0.49869,            0.037017,           0.0053635,           0.0057107,            0.001849,            0.001849,            0.001849,             0.49919,             0.57651,              0.3538,             0.34327,             0.50665,             0.62852,             0.58288,             0.85812,             0.95313,             0.73788,             0.61488,             0.79392,             0.81995,              0.8157
                 249,            0.017394,           0.0031235,          0.00051681,             0.82368,              0.7586,             0.79552,             0.49416,            0.037165,           0.0054018,           0.0057122,            0.001816,            0.001816,            0.001816,             0.49708,             0.56354,             0.34214,             0.33879,             0.51726,             0.61999,             0.58034,             0.85418,             0.95129,             0.73173,             0.60277,             0.79328,             0.82164,             0.81374
                 250,            0.017484,           0.0028411,          0.00045428,             0.82404,             0.76312,             0.79908,             0.49866,            0.036767,            0.005407,           0.0054589,            0.001783,            0.001783,            0.001783,             0.49748,             0.57022,             0.34028,             0.34343,             0.52454,             0.61426,             0.60042,             0.85344,             0.94982,             0.73507,             0.62408,             0.79347,             0.82256,             0.81509
                 251,            0.017526,           0.0029052,          0.00064735,             0.83987,             0.75367,              0.7965,             0.49799,            0.036704,           0.0053514,           0.0052734,             0.00175,             0.00175,             0.00175,             0.49411,             0.56784,             0.33107,             0.35166,             0.51541,             0.62453,             0.60134,             0.85272,             0.94631,             0.71032,              0.6444,             0.78333,             0.82103,             0.81742
                 252,            0.018115,           0.0029235,           0.0005941,             0.81629,             0.77917,             0.80103,             0.49782,            0.036626,           0.0053274,           0.0051753,            0.001717,            0.001717,            0.001717,              0.4994,             0.55975,             0.33515,             0.36214,             0.52436,             0.63154,             0.57237,             0.85358,             0.94575,             0.72773,             0.66219,             0.78723,             0.82124,             0.80951
                 253,            0.018211,           0.0031686,          0.00049376,             0.83628,             0.75281,             0.79461,             0.49589,            0.036823,           0.0053511,           0.0052603,            0.001684,            0.001684,            0.001684,             0.50282,             0.56961,             0.34055,             0.34843,             0.51548,             0.62966,             0.56471,             0.85667,              0.9501,             0.71423,             0.63932,             0.77987,             0.81864,             0.80346
                 254,            0.017897,           0.0029538,          0.00050221,             0.81065,             0.76472,             0.79698,             0.49661,            0.036902,           0.0053909,           0.0053053,            0.001651,            0.001651,            0.001651,             0.50284,             0.56272,                0.34,             0.34667,             0.51491,             0.63074,             0.57841,             0.85708,             0.95153,             0.72798,             0.63687,             0.77938,             0.82013,             0.80591
                 255,            0.017186,           0.0026942,          0.00055469,             0.84133,             0.75182,              0.8001,             0.50081,            0.036809,           0.0054073,             0.00546,            0.001618,            0.001618,            0.001618,             0.50165,               0.578,             0.34168,             0.34375,             0.52541,             0.62381,              0.5914,             0.85861,              0.9542,             0.73037,             0.64381,             0.78841,             0.81565,             0.80967
                 256,             0.01784,           0.0031387,          0.00060219,             0.83124,             0.76365,             0.80027,             0.49585,            0.036984,           0.0053911,            0.005649,            0.001585,            0.001585,            0.001585,             0.49981,             0.57264,             0.33942,             0.34137,             0.52599,             0.61937,             0.57233,             0.85469,             0.95603,             0.73532,             0.64617,             0.78753,             0.81921,             0.80295
                 257,            0.017847,           0.0030987,          0.00049776,             0.83033,             0.75853,             0.80167,             0.49672,            0.036884,           0.0054052,           0.0056826,            0.001552,            0.001552,            0.001552,             0.49836,             0.58124,             0.34344,             0.34963,             0.52407,             0.60713,             0.57315,             0.85123,             0.95641,             0.74067,             0.64762,             0.79185,             0.81838,             0.80549
                 258,            0.017398,           0.0030706,          0.00056619,             0.80607,             0.79442,               0.803,             0.49988,            0.036742,            0.005407,           0.0056454,            0.001519,            0.001519,            0.001519,             0.50173,             0.56919,             0.34198,             0.36011,             0.52114,             0.61914,             0.58585,             0.85506,             0.95531,             0.73657,             0.64956,             0.79118,             0.81961,             0.81371
                 259,            0.016917,           0.0029287,          0.00045541,             0.82096,             0.76949,             0.80202,             0.49992,            0.036674,           0.0053862,           0.0056988,            0.001486,            0.001486,            0.001486,             0.49806,             0.56908,             0.34192,             0.36383,             0.52592,             0.61935,             0.58133,             0.85275,             0.95445,             0.72835,              0.6587,             0.79305,             0.81796,              0.8089
                 260,            0.017733,           0.0031208,          0.00049049,             0.81604,              0.7784,             0.79828,             0.49727,            0.036789,           0.0053825,           0.0057467,            0.001453,            0.001453,            0.001453,             0.50074,             0.57149,             0.33692,             0.36325,             0.50669,             0.62372,             0.57806,             0.85538,             0.95082,             0.72845,             0.65992,             0.77649,             0.81794,             0.79896
                 261,            0.017567,           0.0028645,          0.00047421,             0.81268,             0.77524,             0.79273,             0.49541,            0.036856,           0.0054012,           0.0058829,             0.00142,             0.00142,             0.00142,             0.50247,             0.57117,             0.34158,             0.35649,             0.51242,             0.61861,             0.56515,             0.85651,             0.94969,             0.72797,              0.6435,             0.76716,             0.81914,             0.78511
                 262,            0.016615,           0.0027884,          0.00050473,             0.82752,             0.75819,             0.79438,             0.49968,            0.036713,           0.0054247,           0.0058366,            0.001387,            0.001387,            0.001387,             0.50232,             0.57449,             0.34052,              0.3658,             0.52472,             0.61647,             0.57346,             0.85825,             0.95186,             0.72986,             0.64462,             0.76762,             0.82047,               0.788
                 263,            0.017642,           0.0029214,          0.00046187,             0.83719,             0.75475,             0.79671,             0.50127,            0.036692,            0.005422,           0.0056764,            0.001354,            0.001354,            0.001354,             0.50451,             0.57099,             0.33739,             0.36749,             0.51987,             0.61961,             0.58904,              0.8576,             0.95316,             0.71878,             0.64797,             0.77045,             0.81893,             0.81006
                 264,            0.017884,           0.0029156,          0.00053351,             0.84953,             0.75288,              0.7996,             0.50343,            0.036632,           0.0054121,           0.0056387,            0.001321,            0.001321,            0.001321,             0.50417,             0.57338,             0.34745,             0.36087,             0.52379,              0.6223,             0.59201,             0.86111,             0.95256,             0.73683,             0.64407,             0.77238,             0.81835,             0.81191
                 265,            0.016938,           0.0028988,          0.00047383,             0.82491,              0.7667,             0.80025,             0.50278,            0.036664,            0.005426,           0.0057529,            0.001288,            0.001288,            0.001288,             0.50596,              0.5692,             0.34666,             0.35215,             0.52158,             0.63787,             0.58604,             0.86158,             0.94993,              0.7452,             0.63328,             0.78066,             0.82028,             0.81077
                 266,            0.017281,           0.0029964,          0.00043944,             0.83571,             0.75512,             0.80144,             0.50408,            0.036543,           0.0054195,           0.0055736,            0.001255,            0.001255,            0.001255,             0.50412,             0.57444,             0.34809,             0.35342,             0.52271,                0.63,             0.59577,             0.86089,             0.94843,             0.73599,             0.64161,             0.78493,             0.81886,             0.81937
                 267,            0.017284,            0.002972,          0.00049923,             0.81885,             0.77321,             0.80146,             0.50384,            0.036568,           0.0054152,           0.0054732,            0.001222,            0.001222,            0.001222,             0.50735,             0.56696,              0.3411,             0.35724,             0.52461,             0.62221,             0.60742,             0.85901,             0.94582,             0.72941,             0.64552,             0.78673,             0.81852,             0.82523
                 268,            0.017255,           0.0028605,          0.00047589,             0.84835,             0.76319,             0.80169,             0.49848,            0.036618,           0.0054289,           0.0055187,            0.001189,            0.001189,            0.001189,             0.50529,             0.57043,             0.33828,             0.34754,              0.5145,             0.61599,             0.59733,             0.85683,             0.94935,             0.74436,             0.63563,             0.78066,             0.82289,             0.82214
                 269,            0.016963,            0.003092,          0.00044055,             0.85284,             0.75719,              0.7977,             0.50024,            0.036803,           0.0054214,           0.0056966,            0.001156,            0.001156,            0.001156,             0.50493,             0.57352,             0.34332,             0.34948,             0.51607,             0.62579,             0.58857,             0.85702,             0.94715,             0.73747,             0.62615,             0.77996,             0.82009,             0.81608
                 270,            0.016736,           0.0029438,          0.00051333,             0.84756,             0.75768,             0.80098,             0.49898,            0.036819,           0.0054178,           0.0057481,            0.001123,            0.001123,            0.001123,              0.5035,              0.5694,             0.34082,              0.3551,             0.52313,             0.61355,             0.58736,             0.85663,             0.94921,             0.75162,             0.64024,             0.77868,             0.81841,             0.81208
                 271,            0.016822,           0.0028577,           0.0004202,             0.84713,             0.75398,             0.79881,             0.49886,            0.036764,           0.0054459,           0.0056909,             0.00109,             0.00109,             0.00109,             0.50203,             0.56764,             0.33182,              0.3626,             0.52113,             0.61801,             0.58876,             0.85462,             0.95009,             0.73057,             0.65215,             0.77643,             0.82001,             0.80781
                 272,            0.016513,           0.0028118,          0.00047507,               0.841,             0.76354,             0.79838,             0.49951,            0.036693,           0.0054483,           0.0056457,            0.001057,            0.001057,            0.001057,             0.50107,             0.57735,             0.33591,             0.36021,             0.51661,             0.62189,             0.58353,             0.85566,             0.94717,             0.73032,             0.65081,             0.77384,             0.82221,             0.80861
                 273,            0.016738,           0.0028035,          0.00047819,             0.82707,             0.77475,             0.80018,             0.49873,              0.0368,           0.0054224,            0.005626,            0.001024,            0.001024,            0.001024,             0.50623,             0.57107,             0.33715,             0.34968,             0.52268,              0.6206,             0.58367,             0.85885,              0.9491,             0.73088,             0.64673,             0.77551,             0.82364,             0.81656
                 274,            0.016908,           0.0029089,          0.00038499,             0.82775,             0.76927,             0.79942,             0.50081,            0.036767,           0.0054289,           0.0056321,            0.000991,            0.000991,            0.000991,             0.50396,             0.57387,             0.33699,              0.3472,             0.52873,             0.62106,             0.59386,             0.85781,             0.94971,             0.73525,             0.63829,             0.77602,             0.82336,              0.8155
                 275,            0.017298,           0.0028335,          0.00042286,             0.85475,             0.75092,             0.79749,             0.50126,            0.036851,           0.0054239,           0.0056442,            0.000958,            0.000958,            0.000958,             0.50364,               0.577,             0.34243,             0.35061,             0.52508,             0.62085,              0.5892,             0.85639,             0.95029,             0.73185,             0.64103,               0.776,             0.82321,             0.80367
                 276,             0.01693,             0.00294,          0.00053331,             0.82524,             0.77818,             0.79865,             0.50283,            0.036809,           0.0054314,            0.005682,            0.000925,            0.000925,            0.000925,             0.50519,             0.57137,             0.35219,             0.35633,             0.53137,             0.62127,             0.58208,             0.85825,             0.95182,             0.73466,             0.64736,             0.77926,             0.82228,             0.79692
                 277,            0.017072,           0.0029624,          0.00042296,             0.82745,             0.78193,             0.80218,             0.50309,            0.036683,           0.0054428,           0.0056613,            0.000892,            0.000892,            0.000892,             0.50308,             0.57729,             0.35185,             0.35885,             0.53387,             0.61254,             0.58412,             0.85572,             0.95266,             0.74716,             0.65475,             0.78185,              0.8221,               0.801
                 278,            0.016895,           0.0028227,           0.0005263,             0.81866,             0.78558,             0.80323,             0.50302,            0.036724,           0.0054445,           0.0057105,            0.000859,            0.000859,            0.000859,             0.50121,             0.56758,             0.35088,              0.3612,             0.53362,             0.62515,             0.58153,             0.85438,             0.95252,              0.7474,             0.65408,             0.78433,             0.82204,             0.80786
                 279,            0.016097,           0.0027398,          0.00046769,             0.81428,             0.78285,             0.80168,             0.49935,            0.036766,           0.0054478,           0.0057025,            0.000826,            0.000826,            0.000826,             0.49893,             0.56658,             0.34902,             0.35266,             0.53242,             0.62252,             0.57334,             0.85394,             0.95082,             0.74638,             0.64722,             0.78773,             0.82254,             0.80315
                 280,            0.016564,           0.0028644,          0.00043518,               0.819,             0.78569,             0.80294,             0.50377,            0.036611,           0.0054609,           0.0056072,            0.000793,            0.000793,            0.000793,             0.50327,             0.57572,              0.3475,             0.35717,             0.53066,             0.63072,             0.58134,             0.85252,             0.94955,             0.74182,              0.6488,             0.79451,             0.82235,             0.81103
                 281,            0.017049,           0.0030057,          0.00041232,             0.81095,             0.78996,             0.80338,             0.50361,            0.036575,           0.0054609,           0.0056002,             0.00076,             0.00076,             0.00076,             0.50129,             0.56258,             0.35019,             0.35984,             0.53328,             0.62982,             0.58825,             0.85113,             0.94736,             0.75063,             0.65126,             0.79271,             0.82149,             0.80908
                 282,            0.016658,           0.0027908,          0.00051203,             0.81149,             0.78312,             0.80461,             0.50567,            0.036523,           0.0054523,           0.0056205,            0.000727,            0.000727,            0.000727,             0.49952,             0.56859,             0.35279,             0.35951,               0.538,             0.62497,             0.59627,             0.84972,             0.94794,              0.7488,             0.66173,              0.7944,             0.82024,             0.80941
                 283,            0.016631,             0.00285,          0.00049731,             0.80707,             0.79241,             0.80339,             0.50323,            0.036643,           0.0054607,           0.0055955,            0.000694,            0.000694,            0.000694,             0.49801,             0.56322,             0.34629,             0.35781,             0.53243,             0.63399,             0.59087,             0.84728,             0.94913,             0.74627,             0.65877,              0.7948,             0.82032,             0.80719
                 284,            0.016687,            0.002816,          0.00048015,             0.80079,             0.79424,             0.80029,             0.50292,            0.036744,           0.0054504,           0.0056543,            0.000661,            0.000661,            0.000661,             0.50195,             0.57012,             0.34798,             0.35213,             0.53104,             0.63719,             0.58005,             0.85247,             0.94952,             0.73352,             0.64347,             0.79002,             0.82102,             0.81204
                 285,            0.016861,           0.0027451,           0.0004495,             0.81928,              0.7821,             0.80342,             0.50248,            0.036664,           0.0054394,            0.005621,            0.000628,            0.000628,            0.000628,             0.50373,             0.56664,             0.34502,             0.35284,             0.53639,              0.6323,             0.58042,             0.85426,             0.95041,             0.74776,             0.64559,             0.79079,             0.82062,             0.81448
                 286,            0.016538,           0.0027798,           0.0004155,             0.82225,             0.77859,             0.80671,             0.50779,            0.036556,           0.0054441,           0.0056133,            0.000595,            0.000595,            0.000595,             0.50425,             0.57448,             0.34844,             0.35526,             0.53893,             0.63299,             0.60015,             0.85528,             0.94948,             0.76087,             0.64759,             0.78857,             0.82072,             0.82447
                 287,            0.016864,           0.0027024,          0.00042763,             0.81079,             0.78549,              0.8074,             0.50844,            0.036494,           0.0054321,           0.0056564,            0.000562,            0.000562,            0.000562,             0.50487,             0.57892,             0.34983,             0.36031,             0.53286,             0.63464,             0.59763,              0.8545,             0.95086,             0.75868,             0.65592,             0.78739,             0.82058,             0.82386
                 288,            0.016792,           0.0028035,          0.00038462,             0.83455,              0.7623,             0.80726,             0.50667,            0.036415,           0.0054384,           0.0056356,            0.000529,            0.000529,            0.000529,             0.50442,             0.57424,             0.35239,             0.35966,             0.53125,             0.62436,             0.60037,             0.85372,              0.9519,             0.75656,             0.66437,             0.78634,             0.82028,             0.81764
                 289,             0.01698,           0.0026914,          0.00049802,             0.84983,             0.75466,             0.80718,              0.5072,            0.036387,           0.0054302,           0.0055862,            0.000496,            0.000496,            0.000496,             0.50383,             0.57547,             0.35358,             0.36541,             0.52985,             0.62789,             0.59438,             0.85741,             0.94616,             0.75185,             0.67185,             0.78257,              0.8203,             0.82011
                 290,            0.016856,           0.0028923,          0.00047866,              0.8369,              0.7627,             0.80537,             0.50718,            0.036535,            0.005434,           0.0056283,            0.000463,            0.000463,            0.000463,             0.50551,              0.5762,             0.35199,              0.3647,             0.52751,             0.62763,             0.59671,             0.85684,             0.94574,             0.74985,             0.66767,             0.78224,             0.82048,              0.8148
                 291,            0.016881,           0.0027874,          0.00042161,             0.81851,             0.78899,             0.80779,              0.5101,            0.036553,           0.0054354,           0.0056401,             0.00043,             0.00043,             0.00043,             0.50588,             0.57846,             0.35409,             0.36402,             0.53798,             0.63601,             0.59428,             0.85856,             0.95163,             0.75918,             0.65913,             0.78298,             0.82215,             0.82089
                 292,            0.016821,           0.0029045,          0.00049491,             0.83951,             0.76438,             0.80661,             0.51121,            0.036536,           0.0054464,           0.0057289,            0.000397,            0.000397,            0.000397,             0.50781,             0.57634,             0.35598,             0.35634,             0.54058,             0.64578,              0.5956,             0.85574,             0.95094,              0.7577,             0.65315,             0.78415,              0.8224,              0.8222
                 293,            0.017116,           0.0029128,          0.00043466,             0.84821,             0.75765,             0.80477,             0.50874,            0.036523,           0.0054466,           0.0057783,            0.000364,            0.000364,            0.000364,             0.50886,             0.57383,             0.35168,             0.36021,             0.53837,             0.63072,             0.59754,             0.85554,             0.95067,             0.74592,             0.65526,             0.78556,             0.82203,             0.81843
                 294,            0.015864,           0.0027296,          0.00035879,             0.84811,             0.76205,              0.8069,             0.50868,            0.036524,           0.0054462,           0.0057112,            0.000331,            0.000331,            0.000331,             0.50449,             0.56945,             0.35452,             0.36405,             0.53938,             0.63547,             0.59341,              0.8479,              0.9503,             0.76136,             0.66205,             0.78715,             0.82205,             0.81746
                 295,            0.016162,           0.0029274,           0.0003302,             0.81267,             0.78993,             0.80647,             0.50579,            0.036516,            0.005455,           0.0057395,            0.000298,            0.000298,            0.000298,              0.5038,             0.57201,             0.35095,             0.36493,             0.53643,             0.62512,              0.5873,             0.84874,             0.94995,             0.76144,             0.66004,              0.7875,             0.82143,             0.81622
                 296,            0.016385,           0.0027424,          0.00042598,             0.81424,             0.79049,              0.8084,             0.50758,            0.036487,           0.0054461,           0.0057577,            0.000265,            0.000265,            0.000265,             0.50367,             0.57549,             0.35262,             0.36197,              0.5269,             0.63453,             0.59787,             0.85414,             0.95058,             0.76032,             0.66367,             0.79107,             0.82202,             0.81702
                 297,            0.016452,           0.0027705,          0.00039546,             0.84826,             0.75998,             0.80706,             0.50714,            0.036495,           0.0054537,           0.0057411,            0.000232,            0.000232,            0.000232,             0.50312,             0.57241,             0.35247,             0.36497,             0.52604,             0.63208,             0.59887,             0.85197,             0.95054,             0.76125,              0.6627,             0.78696,             0.82226,             0.81374
                 298,            0.015963,           0.0026676,          0.00040656,             0.84451,             0.76382,             0.80744,             0.50718,            0.036456,           0.0054564,           0.0057013,            0.000199,            0.000199,            0.000199,             0.50399,             0.57271,             0.35276,             0.36017,             0.52876,             0.63929,             0.59255,             0.85582,              0.9502,             0.76226,             0.66191,             0.78716,             0.82153,             0.81319
                 299,            0.016139,           0.0027589,          0.00038673,             0.84041,             0.76349,             0.80705,             0.50692,            0.036502,           0.0054585,           0.0057528,            0.000166,            0.000166,            0.000166,             0.50271,             0.57559,             0.35493,             0.35978,             0.52987,             0.62414,              0.6014,             0.85562,             0.94993,             0.76068,             0.65909,             0.78593,              0.8214,             0.81672
