               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,    metrics/fish_mAP,metrics/jellyfish_mAP, metrics/penguin_mAP,  metrics/puffin_mAP,   metrics/shark_mAP,metrics/starfish_mAP,metrics/stingray_mAP, metrics/fish_mAP_50,metrics/jellyfish_mAP_50,metrics/penguin_mAP_50,metrics/puffin_mAP_50,metrics/shark_mAP_50,metrics/starfish_mAP_50,metrics/stingray_mAP_50
                 160,            0.028776,            0.034643,           0.0013845,             0.81287,             0.73688,             0.76365,             0.44547,            0.040003,            0.051653,           0.0055203,            0.004753,            0.004753,            0.004753,             0.46839,             0.53335,             0.33726,             0.21822,             0.47359,             0.55219,              0.5353,             0.82436,             0.93625,             0.70605,             0.49599,             0.78702,             0.79944,             0.79644
                 161,            0.028222,            0.038309,           0.0013993,             0.80633,             0.74263,             0.76155,             0.44872,            0.040269,            0.051956,           0.0055761,             0.00472,             0.00472,             0.00472,             0.46172,             0.53724,             0.33412,             0.21621,             0.48527,             0.57382,              0.5327,             0.82435,             0.93549,             0.71397,             0.49337,              0.7824,              0.8052,              0.7761
                 162,             0.02845,            0.038722,           0.0013464,             0.80687,             0.76206,             0.77146,             0.44813,             0.04035,            0.051346,           0.0052525,            0.004687,            0.004687,            0.004687,             0.46732,             0.53801,             0.33386,             0.22702,             0.46555,             0.55105,             0.55411,             0.82719,             0.93218,             0.72763,             0.53836,             0.79375,             0.77803,             0.80305
                 163,            0.028009,            0.037404,           0.0014231,             0.82591,             0.74042,             0.77688,             0.45805,             0.04086,            0.052832,           0.0052476,            0.004654,            0.004654,            0.004654,             0.46732,             0.54833,              0.3385,             0.22893,             0.46517,             0.58064,             0.57749,             0.82854,             0.94101,              0.7109,             0.54775,             0.79805,             0.78225,             0.82963
                 164,            0.028999,            0.040434,           0.0012482,             0.85848,             0.69839,             0.77933,             0.45326,            0.040207,            0.052046,           0.0051854,            0.004621,            0.004621,            0.004621,             0.47203,             0.54126,              0.3384,             0.24361,              0.4527,             0.54989,             0.57495,             0.83189,             0.93345,             0.70758,             0.61185,             0.78389,             0.76389,              0.8228
                 165,            0.028559,            0.038123,           0.0013792,             0.83963,             0.73453,             0.77886,             0.44975,            0.039912,            0.052053,           0.0057536,            0.004588,            0.004588,            0.004588,             0.46141,             0.53985,             0.31487,             0.26808,             0.45838,             0.54851,             0.55713,             0.83196,             0.93919,             0.70889,             0.62384,             0.75433,             0.77427,             0.81955
                 166,            0.028383,            0.038026,           0.0014004,             0.83557,             0.74534,              0.7806,             0.45326,            0.039903,            0.053045,           0.0061103,            0.004555,            0.004555,            0.004555,             0.46713,               0.551,             0.33807,             0.23698,              0.4713,             0.54696,             0.56138,             0.83032,             0.94512,             0.71067,              0.5851,             0.78097,             0.79819,             0.81381
                 167,            0.027342,            0.037787,            0.001283,              0.8222,             0.74224,             0.77297,             0.44815,            0.040147,            0.053444,           0.0061383,            0.004522,            0.004522,            0.004522,             0.46555,             0.52485,             0.34558,             0.23544,              0.4655,             0.54462,             0.55551,             0.83046,             0.93993,             0.71921,             0.56236,             0.75543,             0.79634,             0.80709
                 168,            0.029222,             0.03948,           0.0015015,             0.83739,             0.72498,             0.78464,             0.45924,            0.039831,            0.051321,            0.005436,            0.004489,            0.004489,            0.004489,             0.46656,             0.56061,             0.36024,             0.25247,             0.45641,             0.57625,             0.54212,               0.827,             0.93106,             0.74655,             0.61609,             0.76993,             0.80353,             0.79831
                 169,            0.027468,            0.037702,           0.0014618,             0.80336,             0.74998,             0.78924,             0.46084,            0.039779,            0.051748,           0.0056954,            0.004456,            0.004456,            0.004456,             0.47382,             0.56217,             0.35952,             0.26547,              0.4453,             0.56773,             0.55187,             0.82405,             0.93883,             0.75225,             0.60151,             0.78661,             0.80594,             0.81552
                 170,            0.027598,             0.03698,           0.0011432,             0.82655,             0.73828,             0.78674,              0.4664,            0.039802,            0.053835,            0.005774,            0.004423,            0.004423,            0.004423,             0.46332,             0.55842,              0.3289,             0.26369,             0.49064,             0.57277,             0.58706,             0.81893,               0.938,             0.73747,              0.5856,             0.81538,             0.77975,             0.83202
                 171,            0.028112,            0.041313,           0.0011191,             0.78147,             0.74578,             0.77212,             0.45822,            0.039745,            0.053673,           0.0067471,             0.00439,             0.00439,             0.00439,             0.45765,             0.55392,             0.32586,             0.24461,             0.48828,             0.56015,             0.57703,             0.82473,             0.93682,             0.69971,             0.56079,             0.79795,             0.77378,             0.81104
                 172,            0.027113,            0.036504,           0.0013228,              0.7898,              0.7493,             0.77074,             0.45218,            0.039862,            0.053612,           0.0064094,            0.004357,            0.004357,            0.004357,             0.46929,              0.5464,             0.33404,              0.2488,              0.4834,             0.54044,             0.54293,             0.83721,             0.92534,             0.71228,             0.54757,             0.78449,             0.78151,             0.80679
                 173,            0.027231,            0.036696,           0.0012973,             0.78679,             0.75373,             0.76583,             0.45193,            0.040198,              0.0534,           0.0065125,            0.004324,            0.004324,            0.004324,             0.46269,             0.56516,              0.3257,             0.23733,             0.47619,             0.54989,             0.54655,             0.82579,             0.94137,             0.68836,             0.55224,              0.7794,             0.77808,             0.79558
                 174,            0.028461,            0.036896,           0.0012377,             0.83632,             0.71969,             0.76494,             0.45031,            0.039891,            0.054335,           0.0059925,            0.004291,            0.004291,            0.004291,             0.47172,             0.54844,             0.32572,             0.23933,             0.46413,             0.57895,             0.52385,             0.82092,             0.92427,             0.68981,             0.55547,             0.77652,             0.79928,             0.78834
                 175,            0.027884,            0.040013,            0.001324,             0.82509,             0.74963,              0.7801,             0.45807,            0.039915,            0.053516,           0.0058341,            0.004258,            0.004258,            0.004258,             0.46682,             0.55556,             0.32524,             0.25951,             0.48401,             0.57489,             0.54048,             0.81823,             0.93745,             0.68683,             0.63024,             0.78738,             0.80639,             0.79421
                 176,            0.027754,            0.036674,           0.0012989,             0.84377,             0.74723,             0.77634,             0.45113,            0.040303,            0.053139,           0.0059814,            0.004225,            0.004225,            0.004225,             0.45701,             0.54489,             0.32325,             0.24464,              0.4667,             0.56305,             0.55836,             0.82872,             0.93546,             0.68604,             0.59787,             0.77747,             0.79943,             0.80939
                 177,            0.027441,            0.037931,           0.0012598,              0.8198,             0.73828,             0.77434,             0.45315,            0.039905,            0.052687,            0.005876,            0.004192,            0.004192,            0.004192,             0.45828,             0.55128,             0.34551,             0.24523,             0.46413,             0.59547,             0.51215,             0.82794,             0.93612,             0.72307,             0.58814,             0.76128,             0.80691,             0.77696
                 178,            0.027276,            0.037433,           0.0012288,             0.81279,             0.75668,             0.78353,             0.46276,            0.040106,             0.05224,           0.0057974,            0.004159,            0.004159,            0.004159,             0.45269,             0.55237,             0.34751,             0.25539,              0.4664,              0.6022,             0.56274,             0.82849,             0.93444,             0.72674,             0.60212,             0.77711,             0.79942,             0.81638
                 179,             0.02652,            0.035439,            0.001127,             0.83428,             0.74171,             0.78759,             0.46435,            0.039593,             0.05308,           0.0057064,            0.004126,            0.004126,            0.004126,             0.46047,             0.55776,             0.35766,             0.26646,             0.47164,              0.6005,             0.53598,              0.8234,             0.93926,             0.72614,             0.61481,             0.78212,              0.8103,             0.81708
                 180,            0.027668,            0.036845,            0.001281,             0.83654,             0.75123,             0.79164,             0.45819,            0.039898,            0.052544,           0.0056632,            0.004093,            0.004093,            0.004093,              0.4553,             0.54374,             0.33094,             0.28887,             0.48331,             0.60707,             0.49812,             0.82009,              0.9313,             0.70937,              0.6694,             0.78498,             0.82678,             0.79957
                 181,            0.027697,            0.037221,           0.0013565,              0.8401,             0.75425,             0.79102,             0.46692,            0.039772,            0.051174,            0.005252,             0.00406,             0.00406,             0.00406,              0.4616,             0.58082,             0.33388,             0.28331,             0.48098,              0.6047,             0.52312,             0.83042,             0.94458,             0.71424,             0.61563,             0.80281,             0.82785,             0.80158
                 182,            0.027731,            0.039226,           0.0011763,             0.80653,             0.75986,             0.77698,             0.46062,            0.039906,            0.052254,           0.0053514,            0.004027,            0.004027,            0.004027,             0.45468,             0.56432,             0.33013,             0.25636,             0.50059,             0.59786,             0.52042,             0.83027,               0.942,             0.70808,              0.5517,             0.80628,             0.81662,             0.78395
                 183,            0.027066,            0.036982,           0.0012793,             0.84108,             0.72938,             0.78051,              0.4558,            0.039614,            0.052443,           0.0054799,            0.003994,            0.003994,            0.003994,             0.45748,             0.57257,             0.32473,             0.28028,             0.47266,             0.58605,             0.49683,             0.81922,             0.93452,             0.69423,             0.63085,             0.80214,             0.80388,             0.77875
                 184,            0.027033,             0.03597,             0.00121,             0.83075,             0.73846,             0.77542,             0.45793,            0.040097,            0.051626,           0.0054686,            0.003961,            0.003961,            0.003961,             0.46079,             0.56285,             0.32614,             0.25673,             0.48492,             0.59938,             0.51472,              0.8256,              0.9362,             0.70057,             0.58238,             0.77727,             0.81614,             0.78981
                 185,            0.027054,            0.035756,           0.0010474,             0.82199,             0.73765,             0.79046,             0.46743,            0.039642,            0.052868,            0.005435,            0.003928,            0.003928,            0.003928,             0.46785,             0.56981,             0.33211,             0.26087,             0.49322,             0.60521,             0.54293,             0.83067,             0.93278,             0.68639,             0.61986,             0.79372,             0.84993,             0.81989
                 186,            0.027508,            0.036763,           0.0014368,             0.81135,             0.74421,             0.78832,             0.46042,             0.03944,            0.053179,           0.0054012,            0.003895,            0.003895,            0.003895,             0.47477,             0.55631,              0.3465,              0.2551,             0.49218,             0.56938,             0.52868,             0.82897,              0.9368,              0.7376,             0.59494,             0.79852,             0.81399,             0.80744
                 187,            0.026941,            0.036595,           0.0011368,             0.85181,             0.72226,              0.7749,             0.45642,            0.039609,            0.053484,           0.0056036,            0.003862,            0.003862,            0.003862,             0.46758,             0.55821,             0.32793,             0.26129,             0.47364,             0.58894,             0.51734,              0.8227,             0.93183,             0.71767,             0.60573,             0.78343,             0.79017,             0.77277
                 188,            0.026069,            0.035386,           0.0010741,             0.82262,             0.75968,             0.78609,             0.45979,            0.039957,            0.053173,           0.0057278,            0.003829,            0.003829,            0.003829,             0.46024,             0.54514,              0.3411,             0.26847,             0.49302,             0.58135,             0.52923,             0.83353,             0.93882,              0.7462,             0.61519,               0.778,             0.80776,             0.78315
                 189,            0.026665,            0.035851,           0.0011785,              0.8146,             0.74719,             0.78876,             0.45786,            0.039886,            0.053286,           0.0053916,            0.003796,            0.003796,            0.003796,             0.45656,             0.55216,             0.33703,             0.27663,             0.47659,             0.56557,              0.5405,              0.8363,             0.94706,             0.72503,             0.64282,             0.78474,             0.80228,             0.78305
                 190,            0.026697,            0.032566,           0.0010918,             0.83397,             0.72222,              0.7789,             0.45181,            0.040328,            0.054365,           0.0057458,            0.003763,            0.003763,            0.003763,             0.46291,             0.53738,             0.33842,             0.28726,             0.44904,             0.55218,             0.53546,             0.82694,             0.92433,             0.69515,             0.62615,             0.76976,             0.79534,             0.81463
                 191,             0.02686,            0.035223,           0.0010226,             0.86822,             0.69834,             0.78846,             0.46081,            0.039859,            0.054283,           0.0055899,             0.00373,             0.00373,             0.00373,              0.4674,             0.55348,             0.35792,             0.29051,             0.45971,             0.55041,             0.54621,             0.82635,             0.93474,             0.72992,             0.63385,             0.76182,             0.80339,             0.82918
                 192,              0.0271,            0.037809,           0.0013914,             0.84566,             0.70889,             0.76847,             0.46167,            0.040087,            0.054573,           0.0058072,            0.003697,            0.003697,            0.003697,             0.46701,              0.5792,             0.33537,             0.24476,             0.48259,             0.58228,             0.54048,             0.82483,             0.92978,             0.69333,             0.59934,             0.76545,             0.77827,             0.78827
                 193,            0.026894,            0.036538,           0.0010386,             0.83322,              0.7229,             0.77909,             0.46048,            0.039924,            0.054037,            0.005789,            0.003664,            0.003664,            0.003664,             0.46508,             0.55955,             0.34242,             0.26957,             0.45591,             0.56915,             0.56165,             0.82459,             0.92497,             0.70758,             0.59961,             0.75964,             0.81452,             0.82272
                 194,            0.026791,            0.038181,           0.0011383,             0.79824,             0.76614,             0.77634,             0.46269,            0.040145,            0.053379,           0.0057999,            0.003631,            0.003631,            0.003631,             0.46486,             0.56663,             0.32364,             0.27307,             0.46327,             0.60287,             0.54451,              0.8316,             0.92872,               0.689,             0.60828,             0.76242,              0.8036,             0.81077
                 195,            0.026157,            0.035811,           0.0011791,             0.83391,             0.72051,             0.78091,              0.4605,            0.040163,              0.0541,           0.0061577,            0.003598,            0.003598,            0.003598,             0.46517,             0.56388,             0.34895,             0.26837,             0.45226,             0.59612,             0.52872,             0.82912,             0.94173,             0.70636,             0.60373,             0.77439,             0.80685,             0.80421
                 196,            0.025708,            0.036075,           0.0010491,              0.7947,             0.74122,             0.77094,             0.45455,            0.040259,            0.055449,           0.0057338,            0.003565,            0.003565,            0.003565,             0.46167,             0.55046,             0.34108,             0.25893,             0.45073,             0.60319,             0.51576,             0.82617,             0.92667,             0.71204,             0.56978,             0.75622,             0.79165,             0.81409
                 197,            0.027046,            0.036784,           0.0011178,             0.79261,             0.76488,             0.77956,             0.45554,            0.040021,            0.054485,            0.005694,            0.003532,            0.003532,            0.003532,             0.45415,             0.55511,             0.34683,             0.27178,             0.45237,             0.57755,             0.53099,             0.82197,             0.93659,             0.70801,             0.59861,             0.77953,             0.78939,             0.82284
                 198,            0.025622,            0.036741,           0.0011481,             0.86582,              0.6862,             0.77529,             0.45997,            0.040278,            0.054159,            0.005755,            0.003499,            0.003499,            0.003499,              0.4624,             0.53968,             0.34309,             0.26209,             0.47804,             0.60082,             0.53365,             0.82668,             0.91499,             0.72198,             0.57501,             0.77901,             0.79924,             0.81014
                 199,            0.026244,            0.037783,           0.0010503,             0.81164,             0.73365,             0.77593,             0.45801,            0.040201,            0.054724,           0.0056261,            0.003466,            0.003466,            0.003466,             0.46842,             0.54239,             0.33272,             0.24219,             0.48698,             0.58845,             0.54488,             0.82002,             0.92984,              0.7266,              0.5377,             0.77881,             0.81565,             0.82291
                 200,            0.025513,            0.037549,           0.0010027,             0.82179,             0.73468,             0.78504,             0.46823,            0.039944,            0.054838,           0.0061096,            0.003433,            0.003433,            0.003433,             0.46585,             0.56954,             0.34804,             0.24152,             0.48389,             0.61476,               0.554,             0.82424,             0.94466,             0.74712,             0.54666,             0.78987,              0.8238,             0.81897
                 201,            0.026044,            0.035545,          0.00094571,              0.8172,              0.7202,             0.77746,             0.46591,            0.040236,            0.055046,           0.0058574,              0.0034,              0.0034,              0.0034,             0.47349,             0.55791,             0.33448,             0.22861,              0.4823,              0.6374,             0.54722,             0.82775,             0.94097,             0.72551,             0.50518,              0.8048,             0.83814,             0.79989
                 202,            0.025725,            0.035904,          0.00096337,             0.84324,             0.72331,             0.78274,             0.46285,            0.040193,             0.05468,           0.0058335,            0.003367,            0.003367,            0.003367,              0.4698,             0.55301,               0.331,             0.24132,             0.47969,             0.61722,             0.54789,             0.82991,             0.94628,             0.73614,             0.54107,             0.79578,             0.82331,             0.80669
                 203,            0.025716,            0.036982,           0.0011069,             0.83683,             0.70646,             0.77872,             0.45771,            0.040082,             0.05341,           0.0055509,            0.003334,            0.003334,            0.003334,             0.47135,             0.52856,              0.3361,             0.25803,             0.50369,              0.5926,             0.51364,              0.8301,             0.94444,             0.74193,              0.5464,             0.78518,             0.80726,             0.79574
                 204,            0.025944,            0.035951,           0.0010851,             0.83372,              0.7102,             0.77198,             0.45494,             0.04033,            0.053154,           0.0063219,            0.003301,            0.003301,            0.003301,             0.46212,             0.53324,             0.34768,             0.24285,             0.48359,             0.57398,             0.54113,             0.81429,             0.93224,             0.71895,             0.55077,             0.77778,             0.80651,             0.80331
                 205,            0.025899,            0.038446,           0.0010579,             0.83717,             0.71133,             0.78267,             0.47054,            0.039993,            0.053087,           0.0061342,            0.003268,            0.003268,            0.003268,             0.46762,             0.56248,             0.33086,             0.28176,             0.49881,             0.60532,             0.54691,             0.82182,             0.94038,             0.71052,             0.60699,             0.79162,             0.81185,             0.79554
                 206,            0.025221,            0.034426,           0.0010294,             0.83977,             0.72537,             0.77703,             0.46246,             0.04007,            0.054104,           0.0058964,            0.003235,            0.003235,            0.003235,             0.46793,             0.57269,             0.32893,             0.26428,             0.46745,             0.60299,             0.53291,             0.82074,             0.94118,             0.69263,              0.5694,             0.77793,             0.83628,             0.80103
                 207,            0.026123,            0.035804,          0.00093751,             0.80191,             0.73908,             0.77632,             0.45355,            0.040171,            0.054611,           0.0060379,            0.003202,            0.003202,            0.003202,             0.46206,              0.5333,             0.34126,             0.26214,             0.45654,             0.58553,             0.53399,             0.82353,             0.93178,             0.71174,             0.58843,              0.7615,             0.83197,             0.78528
                 208,            0.025088,            0.034763,          0.00087802,             0.82601,             0.72334,             0.77679,             0.46079,            0.040007,            0.054567,           0.0062126,            0.003169,            0.003169,            0.003169,             0.47424,             0.56186,              0.3447,             0.25794,             0.46382,             0.58811,             0.53483,             0.82834,             0.93311,             0.71738,             0.56685,             0.78398,             0.81302,             0.79482
                 209,            0.025582,             0.03502,          0.00088418,             0.82121,             0.73776,             0.77735,             0.45863,            0.039951,            0.054783,           0.0062687,            0.003136,            0.003136,            0.003136,              0.4667,             0.55199,             0.35341,             0.26212,              0.4612,             0.58912,             0.52585,             0.82051,             0.93752,             0.72601,             0.56796,             0.80089,             0.80573,             0.78282
                 210,            0.024963,            0.034033,          0.00080982,             0.82822,             0.71884,             0.77335,             0.46011,            0.040074,              0.0546,           0.0063107,            0.003103,            0.003103,            0.003103,             0.47294,             0.54662,              0.3533,             0.25465,             0.46879,              0.5943,             0.53015,             0.83374,              0.9251,             0.72356,             0.57257,             0.79557,             0.79839,             0.76452
                 211,            0.024925,              0.0331,          0.00095861,             0.81101,             0.75015,             0.77035,             0.45888,            0.039998,             0.05555,           0.0060095,             0.00307,             0.00307,             0.00307,              0.4788,             0.54147,             0.33737,             0.25603,             0.46126,             0.60554,             0.53166,             0.83541,             0.92443,              0.6954,             0.57949,             0.78314,              0.8123,             0.76228
                 212,            0.024304,            0.034383,           0.0009843,             0.83329,             0.72848,             0.76809,             0.45399,            0.040155,            0.055386,            0.006144,            0.003037,            0.003037,            0.003037,             0.47651,              0.5512,              0.3416,             0.24091,             0.44871,             0.59239,             0.52661,             0.84169,              0.9091,             0.68778,             0.57078,             0.76695,             0.81758,             0.78275
                 213,            0.025279,            0.034582,           0.0010607,             0.80858,             0.75423,             0.78165,             0.46075,            0.039964,            0.055056,           0.0057964,            0.003004,            0.003004,            0.003004,             0.47273,             0.54398,             0.34744,             0.26009,             0.46596,             0.62664,             0.50838,             0.83805,             0.91067,             0.71683,             0.57918,             0.78451,             0.85669,             0.78566
                 214,            0.024412,            0.033313,          0.00097772,             0.81026,             0.75754,             0.78587,             0.46976,            0.039734,            0.054146,           0.0057972,            0.002971,            0.002971,            0.002971,             0.47408,             0.55538,             0.35464,                0.26,             0.46381,             0.63858,             0.54183,             0.83855,             0.92443,             0.70846,             0.57938,             0.78358,             0.86098,             0.80571
                 215,            0.025111,            0.034668,          0.00098512,             0.83546,             0.74275,             0.78175,             0.47336,            0.039811,            0.053761,           0.0059257,            0.002938,            0.002938,            0.002938,             0.47278,             0.56061,             0.35414,              0.2567,             0.46613,             0.63039,             0.57276,             0.83732,              0.9351,             0.70022,             0.54861,             0.76663,              0.8556,             0.82874
                 216,            0.024667,            0.033568,          0.00098802,             0.83553,             0.75473,               0.786,             0.47333,            0.039622,            0.053747,           0.0056046,            0.002905,            0.002905,            0.002905,             0.47651,             0.55449,             0.35249,             0.26906,             0.47795,             0.62861,             0.55422,              0.8239,              0.9401,             0.71491,             0.58013,             0.79145,             0.83344,             0.81806
                 217,            0.024743,            0.034428,          0.00096704,             0.81022,             0.76998,             0.78702,             0.46484,             0.03956,            0.054216,           0.0054899,            0.002872,            0.002872,            0.002872,             0.47372,             0.55195,             0.35003,             0.26796,             0.45726,              0.6215,             0.53142,               0.829,             0.93316,             0.71165,             0.58075,             0.80071,             0.84944,             0.80444
                 218,            0.024974,            0.035015,          0.00086354,             0.82549,              0.7506,             0.78132,             0.45818,            0.039898,            0.054773,           0.0056981,            0.002839,            0.002839,            0.002839,             0.47459,              0.5466,             0.34159,             0.25099,             0.44514,             0.60564,             0.54269,             0.83235,             0.92174,             0.70441,             0.58628,             0.78448,             0.82601,               0.814
                 219,            0.025263,            0.032748,            0.000955,             0.83812,              0.7321,             0.77862,             0.45663,            0.040141,            0.055927,            0.005687,            0.002806,            0.002806,            0.002806,             0.47023,             0.53365,             0.34586,             0.24021,              0.4378,             0.62217,              0.5465,             0.84003,             0.91358,             0.71024,             0.57655,             0.76422,             0.84314,             0.80259
                 220,            0.024786,            0.034192,           0.0010242,             0.82601,             0.73849,             0.77937,              0.4566,            0.039926,            0.054916,           0.0059709,            0.002773,            0.002773,            0.002773,             0.47749,             0.54458,              0.3447,             0.24175,             0.45229,             0.59251,             0.54287,             0.84592,             0.93072,             0.71859,             0.57871,              0.7471,             0.83302,             0.80152
                 221,            0.024842,            0.033243,          0.00093117,             0.83915,             0.73519,             0.78436,             0.45872,            0.039707,            0.053583,           0.0058952,             0.00274,             0.00274,             0.00274,             0.48031,             0.54884,             0.35551,             0.24613,             0.44121,             0.57654,             0.56248,             0.84822,             0.92171,              0.7237,             0.58216,             0.76105,              0.8386,             0.81508
                 222,            0.024739,            0.034241,          0.00088899,             0.84603,             0.74802,             0.79083,             0.46737,            0.039389,            0.053675,           0.0058246,            0.002707,            0.002707,            0.002707,             0.47559,             0.55065,             0.35579,             0.26113,             0.47547,             0.57313,             0.57987,             0.84479,             0.91873,             0.72502,             0.61139,             0.77423,             0.84424,              0.8174
                 223,            0.024896,            0.035058,           0.0010431,             0.82866,             0.73085,             0.78447,             0.46449,            0.039613,            0.054241,           0.0059521,            0.002674,            0.002674,            0.002674,             0.47274,             0.54817,             0.35533,             0.26896,             0.46303,             0.58206,             0.56117,             0.84052,             0.92272,             0.71935,              0.6019,             0.76026,             0.84191,             0.80462
                 224,            0.024372,            0.033621,          0.00085922,             0.82086,             0.72339,             0.77433,             0.46872,            0.039517,            0.054926,           0.0060791,            0.002641,            0.002641,            0.002641,             0.47263,             0.54766,             0.36245,              0.2604,             0.47195,             0.59803,             0.56792,             0.83512,             0.92059,             0.71791,             0.53581,             0.77063,             0.83543,             0.80478
                 225,            0.024909,            0.033622,          0.00086471,             0.82769,             0.72237,             0.78178,             0.46858,            0.039582,            0.054482,           0.0059201,            0.002608,            0.002608,            0.002608,              0.4666,             0.54362,             0.37651,             0.27272,             0.46782,             0.59082,             0.56196,             0.83971,              0.9241,             0.72883,             0.57289,             0.77221,             0.82646,             0.80828
                 226,             0.02445,             0.03471,          0.00079669,             0.82647,              0.7369,             0.78068,             0.46301,            0.039644,            0.054482,            0.005863,            0.002575,            0.002575,            0.002575,             0.46867,             0.53998,             0.36439,             0.27278,             0.47195,             0.56613,             0.55715,             0.83693,             0.93192,             0.73694,             0.58555,             0.77451,             0.80305,             0.79584
                 227,            0.024449,            0.034089,          0.00082363,             0.84194,             0.72568,             0.77157,             0.46303,            0.039938,            0.055323,           0.0059644,            0.002542,            0.002542,            0.002542,             0.47039,             0.53537,             0.35513,             0.25722,             0.46656,             0.58979,             0.56676,             0.83831,             0.91203,             0.71372,             0.54892,             0.77007,             0.81451,              0.8034
                 228,            0.024285,            0.033067,          0.00078827,             0.81929,             0.73698,             0.76978,             0.45899,            0.040129,            0.056553,            0.006105,            0.002509,            0.002509,            0.002509,             0.46951,             0.55328,             0.35792,             0.25392,              0.4483,             0.57445,             0.55555,             0.83337,             0.93398,             0.70241,              0.5558,             0.75513,             0.79954,             0.80827
                 229,             0.02486,            0.035544,          0.00086429,             0.83237,             0.75222,             0.78174,             0.46141,            0.040046,            0.055376,            0.005745,            0.002476,            0.002476,            0.002476,             0.46925,             0.55913,             0.35031,             0.27279,             0.44559,              0.5616,             0.57118,             0.83307,             0.92119,             0.73373,             0.59939,             0.76011,             0.80737,             0.81732
                 230,            0.023867,            0.033279,          0.00097401,             0.84168,             0.74098,             0.78245,             0.46653,            0.039907,            0.055071,           0.0059041,            0.002443,            0.002443,            0.002443,             0.46456,              0.5712,             0.34345,              0.2679,             0.46331,             0.58581,              0.5695,              0.8305,              0.9388,             0.73051,             0.58616,             0.75947,               0.807,             0.82473
                 231,            0.023674,             0.03478,           0.0008912,             0.86045,              0.7167,             0.77799,             0.46457,             0.03997,            0.055197,           0.0060263,             0.00241,             0.00241,             0.00241,             0.46715,             0.56865,             0.35612,             0.25501,             0.46552,             0.59354,               0.546,             0.83488,             0.93662,             0.70962,             0.55551,             0.77936,             0.82573,             0.80421
                 232,            0.023639,            0.035573,           0.0007722,             0.86527,             0.70326,             0.78384,             0.46716,            0.039911,            0.055386,            0.006283,            0.002377,            0.002377,            0.002377,             0.47201,             0.56763,             0.36585,              0.2548,             0.47038,             0.58809,             0.55137,             0.83553,             0.93739,             0.72994,             0.56793,             0.77791,             0.81534,             0.82283
                 233,            0.023804,            0.032861,           0.0008624,             0.84602,             0.72357,             0.78772,              0.4667,             0.03978,            0.054758,           0.0060184,            0.002344,            0.002344,            0.002344,              0.4749,             0.57509,             0.35774,             0.26709,             0.46535,             0.58017,             0.54657,             0.83887,             0.94653,             0.73292,             0.59279,              0.7663,             0.81385,             0.82276
                 234,             0.02446,            0.034064,           0.0009363,             0.83563,             0.71887,             0.78275,              0.4624,             0.04032,             0.05492,           0.0059439,            0.002311,            0.002311,            0.002311,             0.47807,             0.54953,             0.34939,             0.25176,             0.46409,             0.58286,             0.56109,             0.84004,             0.94376,             0.71404,              0.5726,             0.77797,             0.80566,             0.82516
                 235,            0.024187,            0.035803,          0.00080887,             0.79265,             0.76346,             0.77945,             0.45918,            0.039985,             0.05571,           0.0057076,            0.002278,            0.002278,            0.002278,             0.47831,             0.54706,             0.34758,             0.25709,             0.44032,             0.59436,             0.54952,             0.83262,             0.92567,             0.72144,              0.5737,             0.77006,             0.81084,             0.82181
                 236,            0.022763,            0.032648,          0.00076878,             0.80854,             0.77534,              0.7889,             0.46625,            0.039766,            0.055021,           0.0056876,            0.002245,            0.002245,            0.002245,             0.47673,             0.56375,             0.36494,             0.27221,             0.43758,             0.58611,             0.56246,             0.84099,             0.93092,             0.73849,             0.60193,             0.76473,             0.81909,             0.82614
                 237,            0.024358,             0.03461,           0.0008055,             0.82115,             0.77386,             0.79508,             0.46498,            0.039735,            0.054211,           0.0056044,            0.002212,            0.002212,            0.002212,             0.47826,             0.55645,             0.35428,             0.28257,              0.4425,             0.59153,              0.5493,             0.84232,             0.94214,             0.72741,             0.63003,             0.77819,             0.83487,              0.8106
                 238,            0.023816,            0.033453,          0.00075644,             0.82777,             0.76765,             0.78673,              0.4679,            0.039739,            0.055328,            0.005658,            0.002179,            0.002179,            0.002179,             0.47755,             0.54634,              0.3624,             0.26579,             0.45184,             0.61081,              0.5606,             0.84072,             0.93177,             0.73261,             0.58484,             0.76233,             0.84236,             0.81247
                 239,            0.023651,            0.032752,          0.00081557,             0.84068,             0.73161,             0.78912,             0.46477,            0.039903,            0.055651,           0.0056932,            0.002146,            0.002146,            0.002146,              0.4739,             0.53607,             0.35067,             0.26292,             0.46551,             0.59431,             0.56997,             0.83748,             0.92936,              0.7176,             0.61489,             0.76728,             0.83856,             0.81868
                 240,            0.024563,            0.034325,          0.00083639,             0.84495,             0.71809,             0.78453,             0.46294,            0.039899,            0.056116,            0.005658,            0.002113,            0.002113,            0.002113,             0.46985,             0.54664,             0.35301,             0.25783,             0.45629,             0.59461,             0.56233,             0.83029,             0.92446,             0.72475,             0.58995,              0.7753,             0.83786,             0.80909
